CUAM China-Hong Kong Strategy A,E Fund (HK) China Equity Div,Allianz Global Artfcl Intlgc AT,Franklin Technology A Acc HKD,Da Cheng Overseas China Concept,Harvest China Equity A HKD Acc,Franklin Biotechnology Discv A,Da Cheng China Balanced A (HKD),Janus Henderson Balanced A2 HKD,Bosera Orient Sun Rise Grt CNH,ChinaAMC Select Fixed Inc Allc,Allianz Income and Growth AM HK,Franklin US Government A(acc)HK,E Fund (HK) HKD Mny Mkt B HKD A,AB SICAV I Low Volatility Eq A,Templeton Em Mkts Dyn Inc A MDi,CSOP Select US Dollar Bd A HKD,E Fund (HK) Select Asia HY Bd A,Allianz US Short Dur Hi Inc Bd,AB Global High Yield AA HKD Inc,Harvest China A Research Select
-9.011422930475252,-8.79915904031659,-4.769874476987435,8.274319791278428,-22.555488902219565,-16.50827874063631,-2.2076092062000887,-12.93941660433806,5.8960887332165886,,,-6.637168141592917,4.162976085031007,,5.841602696124331,-6.135629709364893,7.937956204379554,,-1.7329255861365944,-5.083851914355034,0.0
-10.32999576928501,-9.621568142468465,-5.671392827356128,6.801195814648716,-23.81523695260949,-17.24742239544461,-4.01119402985076,-13.163799551234105,4.895104895104894,,,-7.726269315673301,4.07440212577503,,4.597754693250107,-7.19656283566058,7.945205479452064,,-1.7329255861365944,-5.538591134042334,0.0
-11.44456103532703,-10.83557292939165,-3.700588730025242,6.077554064131241,-24.52380952380953,-17.106221045665123,-9.163160355306221,-13.872403560830868,4.7175305765870625,,,-7.894736842105251,4.07440212577503,,4.747912877197895,-7.486631016042773,8.043875685557595,,-1.6276703967446606,-5.528643639427128,0.0
-11.704711024769301,-10.410440934317249,-4.861693210393965,7.773188133683816,-24.30349733254298,-17.557226910019747,-7.492931196983978,-13.62962962962963,5.07584597432906,,,-7.565789473684205,4.25909494232476,,4.6416255009786465,-8.342133051742353,8.051235132662406,,-1.6276703967446606,-5.338679046212284,0.0
-13.14637482900136,-11.340143867496836,-3.2967032967033014,7.161604799400061,-25.58411214953271,-18.31852284274934,-8.47058823529412,-13.92778187177598,4.540162980209553,,,-7.480748074807478,4.170363797692996,,4.384658350400292,-8.631578947368425,8.234217749313817,,-1.6293279022403273,-5.545013704406498,0.0
-11.31062951496388,-9.199902128700753,-2.131287297527707,8.781226343679018,-23.477232406859848,-17.06505640980965,-8.178792201616748,-12.360387192851825,4.834012813046,,,-6.718061674008804,4.170363797692996,,4.482678446872813,-8.016877637130799,8.325709057639525,,-1.527494908350309,-5.307586789068272,0.0
-11.988384955752213,-9.685767097966728,-3.8527397260273912,9.621212121212132,-24.228028503562946,-17.94041592707033,-7.681432610744576,-14.157973174366619,4.8894062863795105,,,-7.505518763796906,4.078014184397171,,4.854957559929123,-8.937960042060986,8.226691042047534,,-1.6293279022403273,-5.581935211564833,0.0
-14.879485072582856,-12.092001708254527,-4.991539763113366,8.542141230068337,-27.21928277483833,-20.846136429795912,-6.679298910468972,-15.498154981549826,4.842473745624261,,,-7.709251101321578,4.251550044286984,,5.3117242025387625,-9.82236154649947,8.424908424908425,,-1.4285714285714344,-5.4322553371380256,0.0
-15.331698678654144,-12.225877192982452,-4.859335038363174,5.194319880418524,-27.43259085580304,-20.405474996612007,-9.528257823446983,-15.684830633284248,3.9673278879813285,,,-8.075221238938038,4.078014184397171,,4.084592710429055,-10.706860706860702,8.424908424908425,,-1.4285714285714344,-5.935062196921774,0.0
-15.093566452670395,-11.42839597150578,-5.068728522336769,4.808414725770088,-26.61529342027267,-19.574068616214213,-7.314771118452103,-15.106853352984528,4.225352112676071,,,-8.194905869324478,3.8053097345132714,,4.365659327707317,-10.334029227557414,8.424908424908425,,-1.4300306435137773,-6.097946287519754,0.0
-15.147159479808346,-11.598842578341442,-6.701479547432546,4.039260098150247,-26.045400238948616,-19.71792248369033,-6.821411653244897,-14.349442379182154,3.8167938931297622,,,-8.888888888888896,3.9858281665190534,,3.7708244844022887,-10.6029106029106,8.135283363802564,,-1.5337423312883292,-6.23683101559208,0.0
-13.412847876124713,-9.89975717576739,-4.33628318584071,1.979444232965358,-25.015142337976986,-17.448971576691328,-9.601873536299768,-12.987987987987992,2.648616833431447,,,-8.816964285714294,3.8938053097345087,,3.508771929824559,-9.85324947589098,7.832422586520941,,-1.6359918200409014,-6.473379019504481,0.0
-13.059021449600445,-11.086501784176193,-4.126426690079022,6.426635694928378,-24.60414129110841,-17.43215148620554,-9.64828897338402,-13.977695167286237,3.7388724035608245,,,-8.584169453734686,3.7168141592920345,,4.0392438382388125,-9.820485744456192,7.82529572338489,,-1.2282497441146287,-6.337656859643578,0.0
-10.673597265736262,-8.894064329325861,-2.5709219858155956,7.733952049497293,-23.304562268803945,-15.82087336793007,-7.910942681193739,-11.90295678544352,4.07801418439715,,,-7.502799552071669,3.2685512367491096,,3.6667142245684023,-10.115911485774507,7.531760435571688,,-1.1258955987717445,-6.116464180980313,0.0
-11.25431368406225,-9.046546546546551,-1.7873100983020491,8.070175438596493,-23.701893708002444,-16.562508820955767,-6.842105263157894,-12.799401197604785,4.707985697258636,,,-7.606263982102906,3.089143865842892,,4.772891131939427,-10.232067510548529,7.531760435571688,,-1.2269938650306669,-6.1852433281004675,0.0
-11.535501923749557,-10.665362035225046,-2.125775022143476,8.818958818958832,-24.260712130356062,-17.265070798287667,-6.635071090047403,-13.777777777777773,4.381290704558901,,,-6.703910614525136,3.546099290780145,,4.306129231353555,-11.562499999999995,7.531760435571688,,-1.1258955987717445,-6.174903353881514,0.0
-11.58644020015505,-9.424970213833323,-2.3914968999114223,8.974358974358983,-24.207317073170728,-16.962208317332674,-5.876777251184843,-13.95694135115071,4.854943753700416,,,-6.815642458100553,3.546099290780145,,5.046764468499262,-11.550468262226842,7.727272727272725,,-1.2282497441146287,-6.1853515829066845,0.0
-11.311544991511024,-9.646201219129011,-2.218278615794144,9.182879377431904,-24.32926829268292,-17.16350191350614,-5.560836501901132,-14.62509279881218,4.792899408284038,,,-6.711409395973151,3.7300177619893424,,4.743419806854754,-11.642411642411634,7.727272727272725,,-1.2282497441146287,-6.283268969836129,0.0
-11.354114890293264,-9.043992699351739,-0.35778175313058275,8.868144690781788,-24.38875305623472,-16.837849774083594,-6.511406844106452,-15.583456425406201,4.795737122557719,,,-6.942889137737954,3.7333333333333325,,4.404304745650212,-11.954261954261941,7.194899817850629,,-1.0235414534288603,-6.298307917275957,0.0
-10.842779694430748,-7.683133513276008,0.714285714285715,11.873040752351102,-23.268529769137302,-16.478196042954554,-5.624404194470923,-15.513474144209765,5.700712589073639,,,-6.243032329988857,3.829029385574352,,4.7533377521068045,-11.226611226611228,7.194899817850629,,-1.0235414534288603,-6.15079365079365,0.0
-10.80053509821868,-7.758458351641462,-0.9812667261373881,11.661466458658339,-23.20777642770352,-16.92829181395298,-5.303392259913997,-15.44064093226512,5.5094786729857805,,,-6.152125279642046,3.7399821905609967,,5.097536665242778,-10.855949895615876,7.194899817850629,,-1.1258955987717445,-6.15015140440639,0.0
-10.616656071201527,-7.368088467614531,1.0704727921498591,10.893416927899692,-23.15210751374466,-16.710785349631294,-9.59548447789277,-15.997078159240317,5.476190476190465,,,-6.487695749440717,3.7399821905609967,,4.622905690825387,-11.099476439790582,7.292616226071092,,-1.1258955987717445,-6.233684870001043,0.0
-8.717327825653445,-4.780648847692211,2.3957409050576715,13.302034428795002,-21.559074299634595,-15.094864364261346,-8.192090395480218,-14.988978692138128,5.9523809523809526,,,-5.816554809843396,3.925066904549505,,4.702253855278765,-11.446409989594171,7.292616226071092,,-1.1258955987717445,-6.218697829716202,0.0
-7.185201057067355,-2.8603974180483545,2.8622540250447255,14.369158878504678,-19.98784933171325,-13.839010148755733,-6.761229314420803,-13.596491228070171,6.309523809523801,,,-5.2690582959641326,3.925066904549505,,4.793317830193153,-11.363636363636362,7.194899817850629,,-1.2282497441146287,-6.199123356293048,0.0
-7.502137361071523,-2.2782078944028448,1.3333333333333366,13.760750586395636,-19.93902439024389,-14.371569551477517,-7.593123209169054,-14.379084967320265,6.093189964157725,,,-6.060606060606071,3.918076580587707,,3.7385397368296065,-10.777202072538868,7.194899817850629,,-1.532175689479046,-6.463719766472062,0.0
-8.631354425879834,-3.676330041414452,-0.8857395925597843,11.490683229813653,-22.14199759326114,-15.717606686223496,-9.030418250950564,-15.758896151053014,5.172413793103454,,,-6.762749445676269,3.552397868561282,,2.6018793974595034,-11.613566289825291,7.292616226071092,,-1.4242115971515825,-6.437857514300584,0.0
-6.21910152611593,1.2301249754629295,3.285968028419192,8.693972179289027,-19.4393662400975,-12.35459914101647,-9.706871696299853,-13.011695906432745,4.637336504161719,,,-6.555555555555554,3.3717834960071054,,2.223588967213885,-12.269938650306742,7.488584474885847,,-1.3224821973550436,-6.703445404392628,0.0
-6.111469765440071,1.53573538098051,7.5868372943327245,12.851096575606004,-19.39024390243901,-11.665971525515442,-4.661432777232577,-13.138686131386853,6.37284097677189,,,-4.4893378226711596,3.374777975133222,,4.927591645557522,-11.042944785276074,7.488584474885847,,-1.2219959266802545,-6.2975706391408535,0.0
-6.2925909815862,-0.07934408886538254,8.592321755027434,13.496693893426677,-19.753846153846162,-12.568894125377392,-4.904364884747425,-14.580265095729017,6.706586826347312,,,-4.040404040404034,3.377777777777785,,4.363618983893335,-10.537190082644624,7.3905109489050975,,-1.1201629327902183,-6.130747575852357,0.0
-3.6727272727272786,3.899906828164524,9.29162833486662,15.28762805358551,-17.599999999999998,-9.749273401054076,-3.3746898263027285,-13.024282560706398,7.53465943339361,,,-3.7162162162162167,3.194321206743578,,4.905116502522223,-9.670781893004127,7.292616226071092,,-1.1201629327902183,-6.208980102093961,0.0
-2.0529364322897528,6.425406203840468,13.764044943820231,16.218354430379737,-15.32207629768606,-6.35714451862017,-4.719764011799414,-11.061618411284337,7.715491259795064,,,-3.3745781777277917,3.1914893617021387,,4.9757223210422685,-9.32377049180328,7.292616226071092,,-1.1201629327902183,-6.359763067650426,0.0
-0.4537340077358057,6.996946046827284,14.814814814814822,19.776268477826605,-13.777777777777779,-5.197984839210882,-1.142573273720817,-10.585585585585585,8.942598187311182,,,-2.2753128555176256,3.102836879432637,,6.110283159463492,-8.717948717948715,7.194899817850629,,-1.0183299389002,-6.229849193967768,0.0
3.5109951546776004,10.252780586450967,14.61100569259963,22.524350649350655,-10.285714285714281,-2.8405127694120287,-0.95717884130983,-6.88622754491018,9.987819732034087,,,-1.8202502844140884,3.105590062111798,,7.039938110434195,-7.605344295991781,6.902815622161668,,-1.1201629327902183,-6.1778471138845665,0.0
2.4608998591653752,9.734988258973493,13.85485391140434,21.67006109979633,-11.545741324921137,-4.250583919184428,-4.023845007451559,-6.254709871891484,9.32358318098721,,,-2.1566401816118193,3.108348134991116,,6.4166465037502975,-8.757637474541745,6.902815622161668,,-1.0183299389002,-6.547001452583526,0.0
1.5132408575031573,11.828251059756607,15.500945179584127,21.765663140764854,-12.341772151898741,-5.037269062327792,-5.372104484967964,-6.254709871891484,9.223300970873783,,,-2.2598870056497096,3.016858917480034,,6.488952929875129,-9.008097165991908,6.902815622161668,,-1.0183299389002,-6.764584195283415,0.0
1.5132408575031573,11.828251059756607,15.500945179584127,23.881821912187114,-12.341772151898741,-5.037269062327792,-2.790234180368703,-6.254709871891484,9.902794653705946,,,-2.2598870056497096,2.8393966282165066,,6.488952929875129,-9.182643794147328,6.805807622504537,,-1.0183299389002,-6.764584195283415,0.0
2.8951896461434776,12.265827977574181,14.581373471307607,23.31011880376895,-10.47557840616967,-3.208080045753909,-3.654970760233918,-6.4054257724189885,9.43738656987295,,,-2.1493212669683204,2.9307282415630556,,5.734801340354232,-8.906882591093126,6.805807622504537,,-1.1190233977619475,-6.823553591614428,0.0
3.118628709506911,13.068221250607248,16.66666666666667,22.93202293202292,-10.317975340687864,-3.102366796998205,-3.3724340175953142,-7.293233082706771,9.376890502117345,,,-2.1615472127417465,3.111111111111108,,5.846271803718607,-8.859470468431782,6.805807622504537,,-1.0183299389002,-6.718106995884774,0.0
2.6192985097094743,12.770801711052844,15.909090909090907,24.853556485355654,-11.254019292604502,-4.587118374227393,-1.6516516516516608,-7.943578322197477,9.73828362751066,,,-1.372997711670492,3.1166518254674944,,6.382259155473964,-8.664627930682974,6.5217391304347885,,-1.3211382113821037,-6.969322627136087,0.0
2.8543674811327913,15.576776693654432,14.245810055865917,23.80357885975863,-11.372299872935201,-3.687933361254597,-2.5589563472152435,-6.7997043606799705,9.67741935483871,,,-2.7088036117381518,3.0249110320284682,,6.3028662574314955,-8.989898989898995,5.887681159420293,,-1.3211382113821037,-6.88096949779193,0.0
4.063018242122718,16.53366932661345,12.604263206672856,21.799591002045,-10.442024343369628,-2.3143837150367124,-2.8684470820969254,-5.409466566491364,8.685162846803385,,,-2.9378531073446306,2.75555555555556,,6.118914758514528,-7.995951417004057,5.791855203619898,,-1.4213197969543026,-6.9970247255565745,0.0
2.4331989849231266,17.465848898801227,10.805860805860803,19.52110389610389,-11.686670878079594,-2.7533097429738924,-5.6566650270536085,-5.011219147344802,8.082026537997608,,,-3.820224719101122,2.6642984014209654,,5.4751022371902796,-8.94472361809044,5.505415162454868,,-1.4213197969543026,-7.264913537296643,0.0
1.2841328413284094,16.282599696426104,9.403254972875217,17.40874448455676,-13.221601489757909,-3.9736586095936492,-7.097715119105498,-6.273062730627316,7.558488302339519,,,-4.25055928411632,2.570921985815611,,4.829531870128625,-9.181636726546907,5.315315315315314,,-1.5212981744421763,-7.463753318358181,0.0
2.917135358080235,16.960444136016655,9.502262443438903,16.24305003971406,-12.78852152214598,-1.9058315741192575,-8.520823360459556,-5.223880597014934,6.9171138938580805,,,-4.5707915273132675,2.3893805309734475,,4.157164576206766,-9.181636726546907,5.220522052205221,,-1.621073961499477,-7.689957221430038,0.0
4.082862523540488,17.318358291735986,12.199630314232904,16.6732988460008,-12.155388471177952,-1.0680536571222357,-8.560497369679576,-4.56586826347305,6.801909307875876,,,-3.699551569506727,2.2988505747126418,,4.700671524503503,-8.817635270541091,5.220522052205221,,-1.5212981744421763,-7.725234406848754,0.0
3.308135618591424,14.844554251595632,11.655874190564289,19.520130134200897,-12.694461729931554,-2.5548804618572145,-2.1006350757205654,-6.282335550628232,7.512019230769231,,,-2.934537246049659,2.1201413427561855,,5.6091358380116105,-9.109109109109111,5.035971223021588,,-1.5212981744421763,-7.7519379844961325,0.0
0.7013658176448921,13.264679806315227,11.499540018399264,19.99180663662433,-14.40886699507388,-4.718677742570875,-2.3717328170377465,-8.698830409356722,7.971014492753626,,,-4.026845637583887,2.2988505747126418,,6.6018572257690105,-9.399999999999995,5.125899280575543,,-1.7206477732793515,-7.792737658098734,0.0
0.481611208406297,13.20295053123096,12.488350419384902,19.77217249796584,-14.355528405620044,-5.565067522365722,-2.1153846153846216,-9.236363636363633,7.706201083684535,,,-2.918069584736249,2.2988505747126418,,6.290158944876555,-9.68063872255488,5.125899280575543,,-1.4170040485830016,-7.682876992235386,0.0
-0.7092711876673717,12.766535379600715,12.686567164179099,20.221948212083856,-15.581253804017045,-6.04422909678221,-0.04868549172345672,-9.616775126536515,7.692307692307689,,,-2.927927927927945,2.385159010600703,,6.494325346784357,-9.790209790209795,5.035971223021588,,-1.518218623481785,-7.587687902648534,0.0
0.5285641879661168,14.80348157214743,14.122137404580158,19.745484400656824,-14.641555285540704,-4.138800258887913,2.141119221411181,-8.333333333333336,7.30676328502416,,,-2.71800679501699,2.38726790450928,,5.7444144838212665,-9.390609390609384,5.130513051305133,,-1.5197568389057607,-7.685223086369223,0.0
2.392733180710434,15.69727658409746,15.406698564593313,20.988688730624204,-11.95244055068836,-2.3853562089418996,3.861584754262786,-7.153392330383484,8.109756097560986,,,-2.386363636363646,2.206531332744925,,6.628677186830321,-9.337349397590375,5.220522052205221,,-1.4184397163120446,-7.640311347808268,0.0
3.82660687593422,16.624947851481014,13.894139886578456,22.18473218051454,-11.167512690355329,-2.6840566569603523,8.026584867075666,-7.601476014760156,8.73015873015873,,,-3.047404063205413,2.385159010600703,,7.9508156566893735,-9.900000000000002,5.405405405405403,,-1.3184584178498886,-7.798587657353384,0.0
2.9372096508317056,16.43721318314561,12.30046948356808,19.17525773195876,-12.119289340101522,-2.5216599606449566,5.806451612903235,-7.380073800738007,7.414104882459315,,,-2.934537246049659,2.5641025641025563,,6.516266460108447,,5.405405405405403,,-1.3197969543147108,-7.620608419543172,0.0
2.9372096508317056,16.43721318314561,16.47398843930635,18.81720430107527,-12.119289340101522,-2.5216599606449566,2.195121951219509,-7.380073800738007,7.752877044215611,,,-1.7162471395881047,2.385159010600703,,7.058594130837486,,5.405405405405403,,-1.3197969543147108,-7.715194418795522,0.0
1.5269438885182678,15.792750415052561,15.5705996131528,21.446488294314374,-13.554028732042482,-3.5380658495944766,5.988928032209349,-8.56515373352855,8.23170731707318,,,-1.8285714285714303,2.475685234305918,,7.637289962278942,,5.500450856627587,,-1.3197969543147108,-7.704934851749261,0.0
0.11768167107972943,14.81660899653979,13.080568720379135,21.398483572030337,-14.950372208436724,-4.198210999557411,5.292338709677423,-9.495982468955434,8.96805896805895,,,-2.7334851936218705,2.473498233215542,,7.225095131232317,,5.500450856627587,,-1.2195121951219432,-7.938133770357473,0.0
-0.05148573109737918,14.747404844290658,11.4691943127962,17.84249384741592,-14.88833746898263,-4.325164807006931,-0.09680542110357973,-9.276844411979544,7.450030284675934,,,-2.847380410022779,2.475685234305918,,7.229973655966448,,5.500450856627587,,-1.3211382113821037,-8.020075796374064,0.0
-1.5225066195940036,12.43598615916955,9.383886255924155,16.365873666940125,-16.191066997518618,-5.799692515548931,-0.3388189738625377,-10.591672753834912,6.844336765596601,,,-3.5307517084282316,2.6525198938991945,,6.459166747975417,,5.595667870036094,,-1.3211382113821037,-8.183959848407248,0.0
-2.560866983372913,9.37737544053624,6.388888888888883,17.39857800083647,-17.301686445971274,-7.518259211016004,-1.123046875000002,-12.094395280235991,7.593386405388868,,,-4.199772985244052,2.740937223695833,,6.745055593820727,,5.500450856627587,,-1.4213197969543026,-8.059579677616805,0.0
-5.664048425452196,7.8110193583321985,3.4728406055209153,15.115321252059301,-20.33796016898009,-10.517469151418053,-2.333495381623726,-13.207547169811312,7.094801223241591,,,-5.381165919282516,2.8318584070796327,,6.740908642948658,,5.595667870036094,,-1.3211382113821037,-8.101498012840098,0.0
-6.934882386689618,8.654763527327237,5.449591280653948,12.704101951413785,-21.796407185628738,-9.637918778233857,-4.3518951801591,-13.474144209759649,6.170598911070777,,,-4.180790960451969,2.9255319148936176,,5.814973679079746,,5.410279531109104,,-1.4227642276422823,-7.73548321257271,0.0
-5.975344452501812,10.7263805377013,4.289544235924937,15.917525773195875,-20.548780487804876,-9.31900261922069,-3.93285371702638,-12.773722627737227,7.569230769230772,,,-5.387205387205392,2.7457927369353454,,7.2512060476451055,,5.315315315315314,,-1.4227642276422823,-7.986926769482171,0.0
-7.202940552767371,10.176961149908461,4.78260869565218,13.49174385823601,-21.867612293144212,-10.421521571070238,-5.746585021196415,-12.859195402298845,6.390748630553869,,,-5.462653288740247,2.7457927369353454,,6.10619469026548,,4.594594594594593,,-1.4213197969543026,-7.6726864605652585,0.0
-9.565755969995186,8.833544768645249,2.1682567215958373,13.35683509596553,-23.878020713463748,-11.525756677860448,-4.36781609195402,-13.432835820895527,5.811863391252239,,,-5.758582502768545,2.661934338952979,,5.441389290882778,,4.684684684684681,,-1.3211382113821037,-7.8641370869033125,0.0
-10.121677656175656,7.452885941296208,3.0567685589519775,10.711493354182965,-24.06143344709897,-11.265158035801837,-3.2779316712834756,-13.597733711048159,5.026929982046678,,,-6.097560975609745,2.7531083481349956,,4.772004241781551,,4.496402877697842,,-1.3211382113821037,-7.859548841482089,0.0
-8.938739109556154,11.134228187919467,1.3793103448275874,11.588490342924706,-22.850548182342752,-10.733471187404941,-2.5878003696857776,-14.29577464788732,5.52220888355341,,,-6.084070796460166,2.484472049689451,,5.028687141410736,,4.402515723270426,,-1.4213197969543026,-7.977963680881446,0.0
-8.830385300973537,12.401841321418896,1.3733905579399153,9.154383242823892,-22.96211251435133,-10.455187362474959,-3.7847697218422174,-13.012729844413013,4.827175208581637,,,-6.497797356828192,2.3049645390070905,,4.377813966855056,,4.496402877697842,,-1.2195121951219432,-8.293477154777644,0.0
-10.528116021343548,9.622501850481113,0.9425878320479815,8.872530027121282,-24.356775300171517,-11.926016206601217,-4.549590536851683,-15.2875175315568,4.83293556085918,,,-6.93069306930692,2.3049645390070905,,3.7964381463041015,,3.683737646001782,,-1.3211382113821037,-8.210247529795256,0.0
-9.934142114384747,9.7469985755952,1.5490533562822848,7.903913211933371,-24.452133794694348,-11.266586517054051,-6.60377358490567,-15.774647887323933,4.293381037567078,,,-7.205240174672491,2.2163120567375887,,3.2179284585548045,,3.590664272890472,,-1.516683518705767,-8.331637843336722,0.0
-9.946664819560851,10.643898488120957,-0.423728813559328,8.090237261765843,-24.526134405514068,-11.922600208052057,-6.395348837209301,-15.362931642001408,3.9786223277909842,,,-7.608695652173906,2.3049645390070905,,2.833834263632459,,3.4977578475336215,,-1.518218623481785,-8.565615462868772,0.0
-10.480921824328986,11.4931763446615,0.8583690987124433,6.5485362095531565,-24.37214611872146,-11.713644355489704,-8.495575221238946,-15.653389238294901,3.134240094618576,,,-7.843137254901949,2.3957409050576715,,1.7803731662156388,,2.87253141831239,,-1.518218623481785,-8.72128481398658,0.0
-10.102355580482326,10.906017579445567,-0.0868055555555537,6.581494386372446,-23.693379790940757,-11.668243456322926,-9.469026548672568,-16.070175438596486,2.833530106257381,,,-7.675438596491221,2.3978685612788593,,1.6217754172989454,,2.7802690582959686,,-1.619433198380568,-8.853159662155289,0.0
-10.644019815994348,9.485761114525703,-0.2613240418118566,5.856918238993703,-23.955267804590928,-11.889733861866757,-9.81098109810981,-16.502115655853316,3.2816229116944933,,,-8.250825082508252,2.307009760425908,,1.853625826228568,,2.7802690582959686,,-1.518218623481785,-8.897485493230183,0.0
-7.464403854451318,14.06347663032155,1.9417475728155396,6.393054459352807,-21.275327771156135,-7.817957555706689,-8.90999547715965,-13.930348258706474,3.6526946107784397,,,-7.403314917127071,2.3999999999999964,,2.479060363916423,,2.7802690582959686,,-1.3171225937183284,-8.660213958227203,0.0
-5.655360735843638,15.761809253751982,3.546099290780145,8.373205741626801,-20.047590719809634,-6.998373273399274,-7.244383310408062,-13.191489361702123,4.071856287425148,,,-6.6298342541436615,2.402135231316722,,3.1087584215591817,,2.87253141831239,,-1.2170385395537446,-8.575788402848417,0.0
-4.338585562477089,17.5416403120388,5.410279531109104,10.172899075190983,-18.62864077669903,-5.239021923816356,-4.056517775752053,-12.455261274158913,4.499100179964007,,,-5.580357142857142,2.313167259786475,,3.876456087776118,,2.87253141831239,,-1.2170385395537446,-8.479412963717904,0.0
-5.314675174013925,16.529902642559097,8.83977900552487,11.458756603006908,-19.904076738609113,-6.991760395315228,-2.1668971876440866,-12.329749103942644,5.320435308343425,,,-4.377104377104383,2.131438721136769,,4.5162546233210055,,2.0627802690582997,,-1.3184584178498886,-8.323133414932691,0.0
-7.3478760045924165,14.059500959692892,7.657247037374656,14.027149321266968,-21.754593953764086,-9.84375177813436,0.5225653206650804,-13.532763532763523,5.626134301270415,,,-5.3392658509455,1.9520851818988523,,5.503690307444152,,2.1543985637342926,,-1.4184397163120446,-8.361374528398072,0.0
-8.222238235929956,12.547319154793874,7.454545454545457,11.848534201954399,-22.498519834221437,-10.584392554372068,-2.3629489603024574,-14.458689458689456,4.501800720288116,,,-6.615214994487316,2.313167259786475,,4.195702671312436,,2.1543985637342926,,-1.4184397163120446,-8.463183623586925,0.0
-9.310907671563404,10.773104668572216,5.840071877807714,11.367313915857615,-23.004694835680752,-11.706691706916631,-3.8319482917820955,-15.362931642001408,4.00000000000001,,,-7.0252469813391745,2.313167259786475,,3.337976081840444,,2.24618149146451,,-1.4184397163120446,-8.439458257529811,0.0
-10.794623581029324,10.262417994376767,7.650273224043715,10.200803212851417,-24.046242774566473,-12.885599324425018,-6.605922551252845,-16.295264623955433,3.2582938388625635,,,-6.615214994487316,2.402135231316722,,2.1006211769168797,,2.338129496402892,,-1.3184584178498886,-8.529560384032337,0.0
-9.94217236814603,13.374974540023096,9.29368029739777,11.440162271805274,-23.273360417875796,-11.660061401060569,-6.049495875343722,-14.04375441072689,4.00000000000001,,,-5.561735261401557,2.404274265360637,,2.7410343345590036,,2.338129496402892,,-1.3197969543147108,-8.404298459042991,0.0
-9.620307167235493,12.515515101365313,6.296296296296293,12.79933938893477,-22.700471698113212,-11.881820030273596,-5.9841047218326375,-17.15095676824947,5.126658624849225,,,-5.908584169453747,2.5846702317290475,,4.302376228040466,,2.338129496402892,,-1.5212981744421763,-8.52099817407181,0.0
-11.736594279288777,13.307420494699656,6.2557497700092135,11.25773195876289,-24.400234055002926,-13.369646924190235,-7.426436244745446,-16.810344827586206,4.526252263126131,,,-6.548279689234183,2.406417112299461,,3.5904384012387576,,2.24618149146451,,-1.5212981744421763,-8.776730515860947,0.0
-10.870029166963082,12.148409893992932,7.308048103607763,11.261816687217436,-23.72479240806643,-12.446320069441265,-5.48523206751054,-16.52298850574713,4.324324324324339,,,-6.117908787541721,2.402135231316722,,3.656298299845451,,2.4302430243024427,,-1.6227180527383382,-8.830379746835442,0.0
-11.677795141355308,11.222614840989396,6.158088235294117,11.85950413223141,-24.25683709869203,-13.566439144455718,-6.078886310904883,-17.385057471264368,3.770197486535003,,,-6.3403781979977785,2.311111111111109,,2.981055870756812,,1.7101710171017217,,-1.5228426395939123,-8.877416742585291,0.0
-11.976132973433726,11.469964664310949,5.23897058823528,11.5606936416185,-24.554102259215224,-13.215469990997882,-5.522041763341073,-17.24137931034483,3.770197486535003,,,-6.451612903225807,2.313167259786475,,2.8656601596307376,,1.7101710171017217,,-1.7258883248730958,-8.958396598846045,0.0
-12.956385850262821,10.176678445229685,7.511737089201867,11.652892561983471,-25.564803804994057,-14.081497772257485,-5.78168362627197,-18.965517241379313,3.8945476333133526,,,-5.928411633109613,2.406417112299461,,2.8508244795923305,,1.7101710171017217,,-1.6260162601626031,-8.643981716607419,0.0
-9.367272727272729,11.823321554770311,10.863239573229865,13.1037379252415,-22.23572296476306,-9.939866617482595,-6.909430438842206,-17.816091954022994,4.048338368580049,,,-5.387205387205392,2.497769848349682,,3.1473464026852165,,1.7101710171017217,,-1.619433198380568,-8.702290076335876,0.0
-6.3670411985018704,12.887041284403661,12.144955925563156,15.308747855917668,-20.149719276356834,-8.173755050323948,-5.019120458891017,-17.028985507246386,4.996953077391836,,,-4.836895388076487,2.0444444444444483,,4.000589767533304,,1.7101710171017217,,-1.718907987866531,-8.589769716731206,0.0
-5.413040158802882,12.118126272912422,11.177052423343234,16.127641224665798,-19.529262086513995,-7.609053347471566,-4.375000000000001,-17.1303074670571,5.009163103237631,,,-4.966139954853268,2.224199288256228,,4.339026557409414,,1.6187050359712365,,-1.722391084093211,-8.719983719983727,0.0
-4.012059369202228,13.001841620626154,12.537612838515546,16.45458534444932,-18.762088974854933,-6.617162224618703,-3.781925343811393,-17.02284450994842,5.113986444855196,,,-5.316742081447972,2.224199288256228,,4.821865787238298,,0.7181328545780975,,-2.0222446916076953,-8.510420923579892,0.0
-6.939300022677446,7.63711281614095,6.807286673058494,17.930419268510256,-20.972836386607707,-10.676681922739446,-3.2098765432098695,-19.280575539568346,6.08695652173911,,,-7.238307349665927,2.0426287744227394,,6.031393529500842,,0.7181328545780975,,-2.3208879919273504,-8.959772450223479,0.0
-7.412987795690825,7.583611446424751,9.24855491329479,11.97604790419162,-21.660424469413226,-10.537941326258698,-8.360888049126135,-20.874471086036664,3.268765133171908,,,-7.198228128460672,2.133333333333335,,3.1317600786627358,,0.7181328545780975,,-2.219979818365294,-9.219714603785041,0.0
